,latitude,longitude,altitude,geometry,REGION,COUNCIL,WARD,SCHOOL_NAM,OWNERSHIP,REGISTRATI,LATITUDE,LONGITUDE,TOTAL_POPULATION
16450,-4.9109966,38.4250916,,Point,TANGA,Bumbuli,Mponde,KWEMIHAFA,Government,EM.16602,-4.9109966,38.4250916,486.0
16451,-4.8726848,38.4578515,,Point,TANGA,Bumbuli,Funta,KWEMILUNGU,Government,EM.16603,-4.8726848,38.4578515,373.0
16452,-4.7547847,38.7805711,,Point,TANGA,Bumbuli,Kwemkomole,KWEMISAMBIA,Government,EM.16604,-4.7547847,38.7805711,346.0
16453,-4.7407888,38.4721583,,Point,TANGA,Bumbuli,Mgwashi,KWEMKOLE,Government,EM.16605,-4.7407888,38.4721583,193.0
16454,-4.82554,38.56387,,Point,TANGA,Bumbuli,Kwemkomole,KWEMKOMOLE,Government,EM.16606,-4.82554,38.56387,545.0
16455,-4.9063416,38.502275,,Point,TANGA,Bumbuli,Tamota,KWEMPULULE,Government,EM.16607,-4.9063416,38.502275,199.0
16456,-4.9225673,38.3965908,,Point,TANGA,Bumbuli,Mponde,KWEMVUMO,Government,EM.16608,-4.9225673,38.3965908,514.0
16457,-4.3866545,38.4782654,,Point,TANGA,Bumbuli,Usambara,KWENDOGHOI,Government,EM.16609,-4.3866545,38.4782654,234.0
16458,-4.8727162,38.4579159,,Point,TANGA,Bumbuli,Funta,KWENGEZA,Government,EM.16610,-4.8727162,38.4579159,301.0
16459,-4.8152531,38.3873084,,Point,TANGA,Bumbuli,Baga,KWESINE,Government,EM.16611,-4.8152531,38.3873084,384.0
16460,-4.7551816,38.5971133,,Point,TANGA,Bumbuli,Milingano,KWEULASI,Government,EM.16612,-4.7551816,38.5971133,496.0
16461,-4.8603733,38.4771083,,Point,TANGA,Bumbuli,Bumbuli,MADUDA,Government,EM.16613,-4.8603733,38.4771083,540.0
16462,-4.8642313,38.3379561,,Point,TANGA,Bumbuli,Soni,MAGILA,Government,EM.16614,-4.8642313,38.3379561,303.0
16463,-4.8857811,38.4600131,,Point,TANGA,Bumbuli,Mponde,MAHANGE,Government,EM.16615,-4.8857811,38.4600131,311.0
16464,-4.9216986,38.5231564,,Point,TANGA,Bumbuli,Mahezangulu,MAHEZANGULU,Government,EM.16616,-4.9216986,38.5231564,613.0
16465,-4.7182226,38.4952266,,Point,TANGA,Bumbuli,Nkongoi,MALALO,Government,EM.16617,-4.7182226,38.4952266,550.0
16466,-4.7858639,38.4805904,,Point,TANGA,Bumbuli,Mgwashi,MALOMBOI,Government,EM.16618,-4.7858639,38.4805904,464.0
16467,-4.8281206,38.3943705,,Point,TANGA,Bumbuli,Mamba,MAMBA,Government,EM.16619,-4.8281206,38.3943705,488.0
16468,-4.8071213,38.4011303,,Point,TANGA,Bumbuli,Baga,MASHINE,Government,EM.16620,-4.8071213,38.4011303,404.0
16469,-4.7547847,38.780571,,Point,TANGA,Bumbuli,Nkongoi,MAVUMBI,Government,EM.16621,-4.7547847,38.780571,330.0
16470,-4.9252492,38.4571717,,Point,TANGA,Bumbuli,Mayo,MAYO,Government,EM.16622,-4.9252492,38.4571717,669.0
16471,-4.8563783,38.3416636,,Point,TANGA,Bumbuli,Mbuzii,MBUZII,Government,EM.16623,-4.8563783,38.3416636,469.0
16472,-4.7705067,38.4954517,,Point,TANGA,Bumbuli,Mgwashi,MGWASHI,Government,EM.16624,-4.7705067,38.4954517,743.0
16473,-4.7604908,38.6401233,,Point,TANGA,Bumbuli,Nkongoi,MHANKO,Government,EM.16625,-4.7604908,38.6401233,341.0
16474,-4.7189633,38.5973153,,Point,TANGA,Bumbuli,Milingano,MILINGANO,Government,EM.16626,-4.7189633,38.5973153,842.0
16475,-4.8646761,38.4819491,,Point,TANGA,Bumbuli,Kisiwani,MITANDAI,Government,EM.16627,-4.8646761,38.4819491,131.0
16476,-4.949295,38.500195,,Point,TANGA,Bumbuli,Mahezangulu,MKAALIE,Government,EM.16628,-4.949295,38.500195,438.0
16477,-4.9424733,38.4723066,,Point,TANGA,Bumbuli,Tamota,MONGWE,Government,EM.16629,-4.9424733,38.4723066,327.0
16478,-4.9393257,38.4751276,,Point,TANGA,Bumbuli,Tamota,MPALALU,Government,EM.16630,-4.9393257,38.4751276,401.0
16479,-4.9111416,38.4250433,,Point,TANGA,Bumbuli,Mponde,MPONDE,Government,EM.16631,-4.9111416,38.4250433,344.0
16480,-4.8780579,38.5632239,,Point,TANGA,Bumbuli,Mahezangulu,MSALAKA,Government,EM.16632,-4.8780579,38.5632239,182.0
16481,-4.9818549,38.5113599,,Point,TANGA,Bumbuli,Mahezangulu,MSAMAKA,Government,EM.16633,-4.9818549,38.5113599,375.0
16482,-4.7310883,38.6407083,,Point,TANGA,Bumbuli,Milingano,MSHIHWI,Government,EM.16634,-4.7310883,38.6407083,266.0
16483,-4.8811038,38.4455609,,Point,TANGA,Bumbuli,"Dule ""B""",MSONGOLO,Government,EM.116635,-4.8811038,38.4455609,349.0
16484,-4.8635231,38.4667564,,Point,TANGA,Bumbuli,"Dule ""B""",MTUNDA,Government,EM.16636,-4.8635231,38.4667564,588.0
16485,-4.87824846,38.3266347,,Point,TANGA,Bumbuli,Baga,MZIASAA,Government,EM.16637,-4.87824846,38.3266347,649.0
16486,-4.8211117,38.3776728,,Point,TANGA,Bumbuli,Soni,NDEKAI,Government,EM.16638,-4.8211117,38.3776728,307.0
16487,-4.869496,38.5224954,,Point,TANGA,Bumbuli,Kisiwani,NGUGHUI,Government,EM.16639,-4.869496,38.5224954,331.0
16488,-4.9223345,38.4888293,,Point,TANGA,Bumbuli,Tamota,NTUMUI,Government,EM.16641,-4.9223345,38.4888293,299.0
16489,-4.7891067,38.5034967,,Point,TANGA,Bumbuli,Mgwashi,SAGARA,Government,EM.16642,-4.7891067,38.5034967,1141.0
16490,-4.8545817,38.3616814,,Point,TANGA,Bumbuli,Soni,SHASHUI,Government,EM.16643,-4.8545817,38.3616814,271.0
16491,-4.9655934,38.4963567,,Point,TANGA,Bumbuli,Kisiwani,SHEMBEKEZA,Government,EM.16644,-4.9655934,38.4963567,347.0
16492,-4.8449499,38.37155523,,Point,TANGA,Bumbuli,Soni,SONI,Government,EM.16645,-4.8449499,38.37155523,618.0
16493,-4.84759,38.36427,,Point,TANGA,Bumbuli,Soni,SONI FALLS,Non-Government,EM.17608,-4.84759,38.36427,92.0
16494,-4.8670555,38.4684221,,Point,TANGA,Bumbuli,Bumbuli,TANDA,Government,EM.16646,-4.8670555,38.4684221,268.0
16495,-4.8677732,38.4654045,,Point,TANGA,Bumbuli,Funta,TEKWA,Government,EM.16647,-4.8677732,38.4654045,490.0
16496,-4.775479,38.513735,,Point,TANGA,Bumbuli,Nkongoi,TULIANI,Government,EM.16648,-4.775479,38.513735,612.0
16497,-4.7710545,38.488295,,Point,TANGA,Bumbuli,Mgwashi,UKOLONGWE,Government,EM.16649,-4.7710545,38.488295,216.0
16498,-4.8311841,38.329001,,Point,TANGA,Bumbuli,Vuga,VUGA,Government,EM.16650,-4.8311841,38.329001,206.0
16499,-4.8933986,38.4664471,,Point,TANGA,Bumbuli,Tamota,VULII,Government,EM.16651,-4.8933986,38.4664471,309.0
16500,-4.8541333,38.4509233,,Point,TANGA,Bumbuli,"Dule ""B""",VULUNI,Government,EM.16652,-4.8541333,38.4509233,261.0
16501,-4.7672222,38.4877986,,Point,TANGA,Bumbuli,Mgwashi,WANGA,Government,EM.16653,-4.7672222,38.4877986,425.0
16502,-4.6833518,38.571509,,Point,TANGA,Bumbuli,Milingano,YAMBA,Government,EM.16654,-4.6833518,38.571509,224.0
16503,-4.8854517,38.4600051,,Point,TANGA,Bumbuli,Mponde,ZEBA,Government,EM.16655,-4.8854517,38.4600051,497.0
16504,-4.9134233,38.5448667,,Point,TANGA,Bumbuli,Mahezangulu,ZILA,Government,EM.16656,-4.9134233,38.5448667,164.0
16505,-5.7120996,38.2347064,,Point,TANGA,Handeni,Mazingara,AMANI,Government,EM.8962,-5.7120996,38.2347064,400.0
16506,-5.3346212,38.1238602,,Point,TANGA,Handeni,Sindeni,BONGI,Government,EM.9047,-5.3346212,38.1238602,370.0
16507,-5.673627,37.890527,,Point,TANGA,Handeni,Kang'ata,BUMBA,Government,EM.16981,-5.673627,37.890527,577.0
16508,-5.300635,38.2125133,,Point,TANGA,Handeni,Sindeni,BWAWANI,Government,EM.12966,-5.300635,38.2125133,357.0
16509,-5.3109216,38.5299876,,Point,TANGA,Handeni,Segera,CHANG'OMBE,Government,EM.12967,-5.3109216,38.5299876,940.0
16510,-5.6060479,38.4191225,,Point,TANGA,Handeni,Ndolwa,CHANIKA KOFI,Government,EM.14289,-5.6060479,38.4191225,631.0
16511,-5.5977888,38.5060666,,Point,TANGA,Handeni,Kabuku ndani,CHOGO,Government,EM.8821,-5.5977888,38.5060666,271.0
16512,-5.6082122,38.6342835,,Point,TANGA,Handeni,Mgambo,GENDAGENDA,Government,EM.8025,-5.6082122,38.6342835,443.0
16513,-5.6770243,38.3651356,,Point,TANGA,Handeni,Kwaluguru,GOLANI,Government,EM.14290,-5.6770243,38.3651356,2460.0
16514,-5.6736275,37.8905273,,Point,TANGA,Handeni,Kang'ata,GOLE,Government,EM.12336,-5.6736275,37.8905273,701.0
16515,-5.7868438,38.1783497,,Point,TANGA,Handeni,Mazingara,GUMBONNEKA,Government,EM.12968,-5.7868438,38.1783497,564.0
16516,-5.6328686,38.4357885,,Point,TANGA,Handeni,Komkonga,HOZA,Government,EM.12337,-5.6328686,38.4357885,646.0
16517,-5.756066,38.3108081,,Point,TANGA,Handeni,Mkata,IMANI,Government,EM.14291,-5.756066,38.3108081,95.0
16518,-5.7791666,38.29043166,,Point,TANGA,Handeni,Mkata,ISAFINA ACADEMY,Non-Government,EM.17355,-5.7791666,38.29043166,201.0
16519,-5.5053583,38.4795883,,Point,TANGA,Handeni,Kabuku ndani,KABUKU MJINI,Government,EM.12338,-5.5053583,38.4795883,975.0
16520,-5.5224433,38.50811433,,Point,TANGA,Handeni,Kabuku ndani,KABUKU NDANI,Government,EM.2525,-5.5224433,38.50811433,436.0
16521,-5.4963966,38.4773266,,Point,TANGA,Handeni,Kabuku,KABUKU NJE,Government,EM.4555,-5.4963966,38.4773266,1483.0
16522,-5.659461667,37.89642,,Point,TANGA,Handeni,Kang'ata,KANG'ATA,Government,EM.37,-5.659461667,37.89642,1445.0
16523,-5.332321,38.1365461,,Point,TANGA,Handeni,Misima,KIBAYA,Government,EM.12339,-5.332321,38.1365461,659.0
16524,-5.5299611,38.0673487,,Point,TANGA,Handeni,Kwaluguru,KIBINDU,Government,EM.543,-5.5299611,38.0673487,1772.0
16525,-5.3392074,35.1592323,,Point,TANGA,Handeni,Misima,KICHWANG'OMBE,Government,EM.12969,-5.3392074,35.1592323,442.0
16526,-5.2256768,38.717998,,Point,TANGA,Handeni,kwamgwe,KIGODA,Government,EM.10706,-5.2256768,38.717998,359.0
16527,-5.731767,37.870978,,Point,TANGA,Handeni,Kang'ata,KILIMAMZINGA,Government,EM.11531,-5.731767,37.870978,876.0
16528,-5.6554163,38.3669163,,Point,TANGA,Handeni,Kitumbi,KITUMBI,Government,EM.3395,-5.6554163,38.3669163,245.0
16529,-5.43906,38.1545817,,Point,TANGA,Handeni,Kiva,KOBILI,Government,EM.14954,-5.43906,38.1545817,377.0
16530,-5.438173,36.3028054,,Point,TANGA,Handeni,Ndolwa,KOMDUDU,Government,EM.11532,-5.438173,36.3028054,437.0
16531,-5.44643,38.26238,,Point,TANGA,Handeni,Sindeni,KOMFUNGO,Government,EM.7537,-5.44643,38.26238,914.0
16532,-5.6328655,38.4357883,,Point,TANGA,Handeni,Komkonga,KOMKOMBA,Government,EM.14544,-5.6328655,38.4357883,220.0
16533,-5.6140416,38.41716,,Point,TANGA,Handeni,Komkonga,KOMKONGA,Government,EM.1764,-5.6140416,38.41716,1477.0
16534,-5.2264051,38.4229133,,Point,TANGA,Handeni,Kwamatuku,KOMSALA,Government,EM.5728,-5.2264051,38.4229133,413.0
16535,-5.2259389,38.7179988,,Point,TANGA,Handeni,Mgambo,KOMSANGA,Government,EM.11069,-5.2259389,38.7179988,413.0
16536,-5.5544912,38.4508667,,Point,TANGA,Handeni,Kwamatuku,KWABALANGA,Government,EM.14292,-5.5544912,38.4508667,342.0
16537,-5.5227999,38.5935,,Point,TANGA,Handeni,Mgambo,KWABOJO,Government,EM.12970,-5.5227999,38.5935,699.0
16538,-5.6468866,38.1180017,,Point,TANGA,Handeni,Kwachaga,KWACHAGA,Government,EM.23,-5.6468866,38.1180017,493.0
16539,-5.7616786,38.1917817,,Point,TANGA,Handeni,Ndolwa,KWACHIGWE,Government,EM.14293,-5.7616786,38.1917817,611.0
16540,-5.349995,38.23333,,Point,TANGA,Handeni,Kwamatuku,KWAKILIGA,Government,EM.12971,-5.349995,38.23333,283.0
16541,-5.5924999,38.20755,,Point,TANGA,Handeni,Kwankonje,KWAKONJE,Government,EM.473,-5.5924999,38.20755,347.0
16542,-5.5797132,38.4363322,,Point,TANGA,Handeni,Komkonga,KWAMACHALIMA,Government,EM.12340,-5.5797132,38.4363322,354.0
16543,-5.59933945,38.1316737,,Point,TANGA,Handeni,Kwaluguru,KWAMAGOMBE,Government,EM.8026,-5.59933945,38.1316737,660.0
16544,-5.2792426,38.351454,,Point,TANGA,Handeni,Kwamatuku,KWAMATUKU,Government,EM.4556,-5.2792426,38.351454,1056.0
16545,-5.5988833,38.5091716,,Point,TANGA,Handeni,Kabuku ndani,KWAMDAMI,Government,EM.12972,-5.5988833,38.5091716,427.0
16546,-5.4966116,38.480785,,Point,TANGA,Handeni,Kabuku,KWAMGALA,Government,EM.12973,-5.4966116,38.480785,807.0
16547,-5.1430119,38.5918936,,Point,TANGA,Handeni,kwamgwe,KWAMGWE,Government,EM.2526,-5.1430119,38.5918936,650.0
16548,-5.4480988,38.2621773,,Point,TANGA,Handeni,Sindeni,KWAMKONO,Government,EM.49,-5.4480988,38.2621773,816.0
16549,-5.454715,38.2299867,,Point,TANGA,Handeni,Sindeni,KWAMKORO,Government,EM.12341,-5.454715,38.2299867,269.0
16550,-5.5623812,38.191435,,Point,TANGA,Handeni,Kwankonje,KWAMKUNGA,Government,EM.12974,-5.5623812,38.191435,384.0
16551,-5.555062,38.451342,,Point,TANGA,Handeni,Ndolwa,KWAMNELE,Government,EM.10024,-5.555062,38.451342,959.0
16552,-5.403485,38.21549,,Point,TANGA,Handeni,Kwankonje,KWAMSANGAZI,Government,EM.544,-5.403485,38.21549,525.0
16553,-5.8541382,38.5768982,,Point,TANGA,Handeni,Kwamsisi,KWAMSISI,Government,EM.1443,-5.8541382,38.5768982,1157.0
16554,-5.6019387,38.4181391,,Point,TANGA,Handeni,Kwankonje,KWAMSUNDI,Government,EM.7538,-5.6019387,38.4181391,554.0
16555,-5.7137383,38.2733783,,Point,TANGA,Handeni,Mazingara,KWAMWANAMANGALE,Government,EM.13860,-5.7137383,38.2733783,420.0
16556,-5.8639763,38.5756855,,Point,TANGA,Handeni,Kwamsisi,KWAMWAZARA,Government,EM.12342,-5.8639763,38.5756855,311.0
16557,-5.5382916,38.3039066,,Point,TANGA,Handeni,Ndolwa,KWAMWENDA,Government,EM.74,-5.5382916,38.3039066,355.0
16558,-5.9078127,38.452395,,Point,TANGA,Handeni,Kwasunga,KWANDUGWA,Government,EM.3234,-5.9078127,38.452395,600.0
16559,-5.4236341,38.0261079,,Point,TANGA,Handeni,Kitumbi,KWANGAHU,Government,EM.12975,-5.4236341,38.0261079,469.0
16560,-5.7858182,38.2909601,,Point,TANGA,Handeni,Mkata,KWAPALA,Government,EM.14294,-5.7858182,38.2909601,396.0
16561,-4.5509638,38.530197,,Point,TANGA,Handeni,Kwedizinga,KWARAGURU,Government,EM.10259,-4.5509638,38.530197,188.0
16562,-5.974206,38.426759,,Point,TANGA,Handeni,Kwasunga,KWASUNGA,Government,EM.3009,-5.974206,38.426759,790.0
16563,-5.5052737,38.4789074,,Point,TANGA,Handeni,Kabuku,KWEDIBAGO,Government,EM.12976,-5.5052737,38.4789074,307.0
16564,-5.4891617,38.1095367,,Point,TANGA,Handeni,Kiva,KWEDIBANGALA,Government,EM.3719,-5.4891617,38.1095367,465.0
16565,-5.48345,38.22914,,Point,TANGA,Handeni,Sindeni,KWEDIGUGU,Government,EM.14295,-5.48345,38.22914,210.0
16566,-5.9742068,38.3267591,,Point,TANGA,Handeni,Kwasunga,KWEDIHUO,Government,EM.12977,-5.9742068,38.3267591,304.0
16567,-5.6082122,38.6342835,,Point,TANGA,Handeni,Mgambo,KWEDIHWAHWALA,Government,EM.14955,-5.6082122,38.6342835,485.0
16568,-5.017163,38.572799,,Point,TANGA,Handeni,Kwamsisi,KWEDIKABU,Government,EM.12344,-5.017163,38.572799,1127.0
16569,-5.5630383,38.4396666,,Point,TANGA,Handeni,Kabuku,KWEDIKWAZU,Government,EM.8027,-5.5630383,38.4396666,713.0
16570,-5.5224582,38.4689785,,Point,TANGA,Handeni,Kabuku,KWEDIKWAZU MASH,Government,EM.12978,-5.5224582,38.4689785,3493.5
16571,-5.5022026,38.4854062,,Point,TANGA,Handeni,Mgambo,KWEDILOKO,Government,EM.12979,-5.5022026,38.4854062,104.0
16572,-5.5311557,38.1541645,,Point,TANGA,Handeni,Kiva,KWEDITILIBE,Government,EM.4557,-5.5311557,38.1541645,1102.0
16573,-5.4114628,38.5218241,,Point,TANGA,Handeni,Kwedizinga,KWEDIZINGA,Government,EM.3396,-5.4114628,38.5218241,703.0
16574,-5.2053551,38.3703612,,Point,TANGA,Handeni,Kwamatuku,KWEINGOMA,Government,EM.1701,-5.2053551,38.3703612,473.0
16575,-5.359852,38.2403801,,Point,TANGA,Handeni,Sindeni,KWEISASU,Government,EM.10707,-5.359852,38.2403801,432.0
16576,-5.7361924,38.3243528,,Point,TANGA,Handeni,Kitumbi,KWENKALE,Government,EM.8677,-5.7361924,38.3243528,465.0
16577,-5.785398,38.29088,,Point,TANGA,Handeni,Mkata,LUGURUNI,Government,EM.15181,-5.785398,38.29088,857.0
16578,-5.7616786,38.1917877,,Point,TANGA,Handeni,Ndolwa,LUIYE,Government,EM.1996,-5.7616786,38.1917877,1351.0
16579,-5.7514593,38.2610281,,Point,TANGA,Handeni,Mazingara,LUKOLONGWE,Government,EM.14545,-5.7514593,38.2610281,697.0
16580,-5.118403,38.2095818,,Point,TANGA,Handeni,Kang'ata,MADEBE,Government,EM.1702,-5.118403,38.2095818,679.0
16581,-5.5544384,38.4509809,,Point,TANGA,Handeni,Kwaluguru,MAGAMBA,Government,EM.24,-5.5544384,38.4509809,843.0
16582,-5.3230181,38.5263694,,Point,TANGA,Handeni,Segera,MAILIKUMI,Government,EM.9454,-5.3230181,38.5263694,202.0
16583,-5.4299921,38.0293973,,Point,TANGA,Handeni,Misima,MAINGA,Government,EM.14296,-5.4299921,38.0293973,353.0
16584,-5.5194904,38.5075467,,Point,TANGA,Handeni,Kabuku ndani,MAJANI MAPANA,Government,EM.13861,-5.5194904,38.5075467,491.0
16585,-5.2554999,38.5008633,,Point,TANGA,Handeni,Segera,MANDERA,Government,EM.5729,-5.2554999,38.5008633,697.0
16586,-5.8294847,38.2929341,,Point,TANGA,Handeni,Mkata,MANGA,Government,EM.1929,-5.8294847,38.2929341,613.0
16587,-5.983333,35.4166669,,Point,TANGA,Handeni,Segera,MASATU,Government,EM.2527,-5.983333,35.4166669,561.0
16588,-5.751465,38.26103167,,Point,TANGA,Handeni,Mazingara,MAZINGARA,Government,EM.375,-5.751465,38.26103167,827.0
16589,-5.3149616,38.1047709,,Point,TANGA,Handeni,Misima,MBAGWI,Government,EM.7539,-5.3149616,38.1047709,1315.0
16590,-5.829484,38.292934,,Point,TANGA,Handeni,Mkata,MBWENI,Government,EM.12980,-5.829484,38.292934,921.0
16591,-5.5227999,38.5935723,,Point,TANGA,Handeni,Mgambo,MGAMBO,Government,EM.4558,-5.5227999,38.5935723,706.0
16592,-5.7898627,38.283552,,Point,TANGA,Handeni,Mkata,MHALANGO,Government,EM.10708,-5.7898627,38.283552,2007.0
16593,-5.4368374,38.0261906,,Point,TANGA,Handeni,Segera,MICHUNGWANI,Government,EM.6894,-5.4368374,38.0261906,1453.0
16594,-5.3460433,38.551255,,Point,TANGA,Handeni,Segera,MICHUNGWANI MASH,Government,EM.12981,-5.3460433,38.551255,3493.5
16595,-5.8128883,38.6591416,,Point,TANGA,Handeni,Kwamsisi,MKALAMO,Government,EM.8187,-5.8128883,38.6591416,460.0
16596,-5.785398,38.29088,,Point,TANGA,Handeni,Mkata,MKATA,Government,EM.3235,-5.785398,38.29088,375.0
16597,-5.4267383,38.0140805,,Point,TANGA,Handeni,Kwachaga,MKOMBA,Government,EM.16657,-5.4267383,38.0140805,520.0
16598,-5.3217,38.5424966,,Point,TANGA,Handeni,Segera,MKUMBURU,Government,EM.3010,-5.3217,38.5424966,832.0
16599,-5.2632616,38.4432112,,Point,TANGA,Handeni,Kwamatuku,MNYUZI,Government,EM.15182,-5.2632616,38.4432112,283.0
16600,-5.6132355,38.2043012,,Point,TANGA,Handeni,Kwachaga,MPALAGWE,Government,EM.11533,-5.6132355,38.2043012,328.0
16601,-5.5572033,38.4085516,,Point,TANGA,Handeni,Komkonga,MSIKA TULIANI,Government,EM.12982,-5.5572033,38.4085516,355.0
16602,-5.4966067,38.4810267,,Point,TANGA,Handeni,Kabuku,MSILWA,Government,EM.13862,-5.4966067,38.4810267,319.0
16603,-5.2259389,38.7179988,,Point,TANGA,Handeni,Mgambo,MSOCHA,Government,EM.10406,-5.2259389,38.7179988,584.0
16604,-5.4299921,38.0293973,,Point,TANGA,Handeni,Misima,MSOMELA,Government,EM.12983,-5.4299921,38.0293973,351.0
16605,-5.5757874,38.439807,,Point,TANGA,Handeni,Komkonga,MUMBWI,Government,EM.4023,-5.5757874,38.439807,546.0
16606,-5.4015831,38.61733,,Point,TANGA,Handeni,kwamgwe,MUUNGANO,Government,EM.15183,-5.4015831,38.61733,452.0
16607,-5.3147615,38.104771,,Point,TANGA,Handeni,Misima,MZERI,Government,EM.3720,-5.3147615,38.104771,1203.0
16608,-5.3903536,38.5749631,,Point,TANGA,Handeni,kwamgwe,MZULE,Government,EM.8188,-5.3903536,38.5749631,291.0
16609,-5.6807919,38.3622373,,Point,TANGA,Handeni,Ndolwa,MZUNDU,Government,EM.44,-5.6807919,38.3622373,1219.0
16610,-5.3379963,38.3671091,,Point,TANGA,Handeni,Kwamatuku,NKALE,Government,EM.11070,-5.3379963,38.3671091,381.0
16611,-5.403525,38.21569,,Point,TANGA,Handeni,Kwankonje,NKUMBA,Government,EM.8189,-5.403525,38.21569,590.0
16612,-5.8679033,38.2633594,,Point,TANGA,Handeni,Kang'ata,NYASA,Government,EM.12345,-5.8679033,38.2633594,816.0
16613,-5.725635,38.3306238,,Point,TANGA,Handeni,Kwamsisi,POZO,Government,EM.8028,-5.725635,38.3306238,432.0
16614,-5.5574427,38.4488258,,Point,TANGA,Handeni,Ndolwa,SEZA KOFI,Government,EM.8029,-5.5574427,38.4488258,397.0
16615,-5.5337614,38.4625912,,Point,TANGA,Handeni,Sindeni,SINDENI,Government,EM.1444,-5.5337614,38.4625912,942.0
16616,-5.0735092,38.7579963,,Point,TANGA,Handeni,Mazingara,SUWA,Government,EM.3397,-5.0735092,38.7579963,1297.0
16617,-5.4524562,38.5012467,,Point,TANGA,Handeni,Kwedizinga,TAULA,Government,EM.8190,-5.4524562,38.5012467,344.0
16618,-5.7263691,38.3302126,,Point,TANGA,Handeni,Kitumbi,TEWE,Government,EM.14297,-5.7263691,38.3302126,442.0
16619,-5.4368374,38.0261906,,Point,TANGA,Handeni,Kwachaga,TULIANI,Government,EM.4559,-5.4368374,38.0261906,612.0
16620,-5.3436921,38.5449507,,Point,TANGA,Handeni,Kwedizinga,UGWENO,Government,EM.15184,-5.3436921,38.5449507,466.0
16621,-5.5111577,38.1501643,,Point,TANGA,Handeni,Kiva,ZAVUZA,Government,EM.3398,-5.5111577,38.1501643,461.0
16622,-5.425,38.09258,,Point,TANGA,Handeni TC,Mlimani,ANTAKAE,Government,EM.11534,-5.425,38.09258,221.0
16623,-5.4302883,38.0159983,,Point,TANGA,Handeni TC,Chanika,AZIMIO,Government,EM.13485,-5.4302883,38.0159983,684.0
16624,-5.4215922,38.0337631,,Point,TANGA,Handeni TC,Kideleko,BANGU,Government,EM.12984,-5.4215922,38.0337631,396.0
16625,-5.4694025,38.0626513,,Point,TANGA,Handeni TC,Mlimani,BIRIKANI,Government,EM.12985,-5.4694025,38.0626513,275.0
16626,-5.4253334,38.0222487,,Point,TANGA,Handeni TC,Mdoe,CHANIKA,Government,EM.2,-5.4253334,38.0222487,2202.0
16627,-5.419428,38.040424,,Point,TANGA,Handeni TC,Mdoe,EASTERN ARC,Non-Government,EM.13863,-5.419428,38.040424,393.0
16628,-5.4558968,38.0093451,,Point,TANGA,Handeni TC,Chanika,JITEGEMEE,Government,EM.12986,-5.4558968,38.0093451,524.0
16629,-5.4864721,38.0438024,,Point,TANGA,Handeni TC,Kideleko,KIDELEKO,Government,EM.144,-5.4864721,38.0438024,406.0
16630,-5.3505248,37.9696244,,Point,TANGA,Handeni TC,Malezi,KILIMILANG'OMBE,Government,EM.8678,-5.3505248,37.9696244,422.0
16631,-5.4340168,38.0286332,,Point,TANGA,Handeni TC,Kwamagome,KISERIANI,Government,EM.16982,-5.4340168,38.0286332,447.0
16632,-5.408816,38.12009,,Point,TANGA,Handeni TC,Konje,KONJE,Government,EM.8424,-5.408816,38.12009,520.0
16633,-5.3994156,38.0539076,,Point,TANGA,Handeni TC,Mlimani,KWABAYA,Government,EM.40,-5.3994156,38.0539076,238.0
16634,-5.4264387,38.0186648,,Point,TANGA,Handeni TC,Chanika,KWAKIVESA,Government,EM.7540,-5.4264387,38.0186648,393.0
16635,-5.4340168,38.0286332,,Point,TANGA,Handeni TC,Kwamagome,KWALUWALA,Government,EM.12987,-5.4340168,38.0286332,762.0
16636,-5.494448,38.044455,,Point,TANGA,Handeni TC,Kwamagome,KWAMAGOME,Government,EM.597,-5.494448,38.044455,1099.0
16637,-5.4585416,38.0823966,,Point,TANGA,Handeni TC,Mlimani,KWAMASAKA,Government,EM.7541,-5.4585416,38.0823966,336.0
16638,-5.4806917,38.0695383,,Point,TANGA,Handeni TC,Msasa,KWAMNGODI,Government,EM.13864,-5.4806917,38.0695383,199.0
16639,-5.25502152,38.0222161,,Point,TANGA,Handeni TC,Chanika,KWAMNGUMI,Government,EM.13486,-5.25502152,38.0222161,765.0
16640,-5.4299216,37.9830766,,Point,TANGA,Handeni TC,Kwediyamba,KWEDIYAMBA,Government,EM.8030,-5.4299216,37.9830766,555.0
16641,-5.071662,32.067738,,Point,TANGA,Handeni TC,Kwediyamba,KWEDIZANDO,Government,EM.10260,-5.071662,32.067738,385.0
16642,-5.4071389,38.057396,,Point,TANGA,Handeni TC,Kwenjugo,KWEINJUGO,Government,EM.4560,-5.4071389,38.057396,984.0
16643,-5.5154216,38.0234,,Point,TANGA,Handeni TC,Kideleko,LUMBIZI,Government,EM.14298,-5.5154216,38.0234,211.0
16644,-5.4277214,38.0297143,,Point,TANGA,Handeni TC,Malezi,MALEZI,Government,EM.5730,-5.4277214,38.0297143,616.0
16645,-5.4467314,38.0604173,,Point,TANGA,Handeni TC,Kwenjugo,MAPINDUZI,Government,EM.5731,-5.4467314,38.0604173,790.0
16646,-5.4450833,38.1304668,,Point,TANGA,Handeni TC,Konje,MASALAKA,Government,EM.14299,-5.4450833,38.1304668,184.0
16647,-5.3305517,38.1188617,,Point,TANGA,Handeni TC,Mabanda,MISIMA,Government,EM.71,-5.3305517,38.1188617,1267.0
